element,position,multiplier,is_captain,is_vice_captain,first_name,second_name,web_name,team,team_name,team_id,team_owner,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,total_points,in_dreamteam,name,color
278,11,1,FALSE,FALSE,Teemu,Pukki,Pukki,14,Schär the load,2459277,Matt Reed,90,0,0,0,2,0,0,0,0,0,0,0,5,12.4,33.0,33.0,7.8,2,FALSE,Norwich,#00a650
93,12,0,FALSE,FALSE,Nick,Pope,Pope,5,Schär the load,2459277,Matt Reed,90,0,0,0,2,0,0,0,0,0,1,0,10,6.6,0.0,0.0,0.7,1,FALSE,Burnley,#80bfff
287,13,0,FALSE,FALSE,Todd,Cantwell,Cantwell,14,Schär the load,2459277,Matt Reed,80,0,0,0,1,0,0,0,0,0,0,0,-3,3.8,2.5,52.0,5.8,2,FALSE,Norwich,#00a650
297,14,0,FALSE,FALSE,John,Lundstram,Lundstram,15,Schär the load,2459277,Matt Reed,90,0,0,0,1,0,0,0,0,0,0,0,11,11.8,16.3,38.0,6.6,2,FALSE,Sheffield Utd,red
141,15,0,FALSE,FALSE,Lucas,Digne,Digne,8,Schär the load,2459277,Matt Reed,90,0,0,0,3,0,0,0,0,0,0,0,20,11.6,26.4,3.0,4.1,1,FALSE,Everton,#0d00e9
93,1,1,FALSE,FALSE,Nick,Pope,Pope,5,Hanging By a Fred,3091202,Viet Nguyen,90,0,0,0,2,0,0,0,0,0,1,0,10,6.6,0.0,0.0,0.7,1,FALSE,Burnley,#80bfff
206,2,1,FALSE,FALSE,Oleksandr,Zinchenko,Zinchenko,11,Hanging By a Fred,3091202,Viet Nguyen,90,0,0,0,1,0,0,0,0,0,0,0,16,21.6,18.4,0.0,4.0,2,FALSE,Man City,#97c1e7
123,3,1,FALSE,FALSE,Patrick,van Aanholt,van Aanholt,7,Hanging By a Fred,3091202,Viet Nguyen,90,0,0,1,0,0,0,0,0,0,0,0,24,8.6,18.7,4.0,3.1,6,FALSE,Crystal Palace,#0a4af5
183,4,1,FALSE,FALSE,Virgil,van Dijk,van Dijk,10,Hanging By a Fred,3091202,Viet Nguyen,90,0,0,1,0,0,0,0,0,0,0,2,29,31.0,14.1,2.0,4.7,8,FALSE,Liverpool,#dd0000
243,5,1,FALSE,FALSE,Daniel,James,James,12,Hanging By a Fred,3091202,Viet Nguyen,90,0,0,0,1,0,0,0,0,0,0,0,8,7.6,3.4,18.0,2.9,2,FALSE,Man Utd,#e80909
214,6,1,FALSE,FALSE,Raheem,Sterling,Sterling,11,Hanging By a Fred,3091202,Viet Nguyen,85,1,0,0,1,0,0,0,0,0,0,0,20,46.2,52.3,76.0,17.5,7,FALSE,Man City,#97c1e7
192,7,1,FALSE,FALSE,Sadio,Mané,Mané,10,Hanging By a Fred,3091202,Viet Nguyen,90,0,0,1,0,0,0,0,0,0,0,0,-2,0.0,3.6,32.0,3.4,3,FALSE,Liverpool,#dd0000
215,8,2,TRUE,FALSE,Kevin,De Bruyne,De Bruyne,11,Hanging By a Fred,3091202,Viet Nguyen,79,0,2,0,1,0,0,0,0,0,0,1,30,23.2,33.6,18.0,7.5,9,FALSE,Man City,#97c1e7
234,9,1,FALSE,FALSE,Mason,Greenwood,Greenwood,12,Hanging By a Fred,3091202,Viet Nguyen,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,5.0,0.3,1,FALSE,Man Utd,#e80909
460,10,1,FALSE,TRUE,Tammy,Abraham,Abraham,6,Hanging By a Fred,3091202,Viet Nguyen,83,0,0,1,0,0,0,0,0,0,0,0,-2,13.2,28.3,77.0,11.9,2,FALSE,Chelsea,#034694
278,11,1,FALSE,FALSE,Teemu,Pukki,Pukki,14,Hanging By a Fred,3091202,Viet Nguyen,90,0,0,0,2,0,0,0,0,0,0,0,5,12.4,33.0,33.0,7.8,2,FALSE,Norwich,#00a650
48,12,0,FALSE,FALSE,David,Button,Button,4,Hanging By a Fred,3091202,Viet Nguyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Brighton,#005daa
42,13,0,FALSE,FALSE,Lewis,Dunk,Dunk,4,Hanging By a Fred,3091202,Viet Nguyen,90,0,0,0,2,0,0,0,0,0,0,0,12,8.8,0.3,0.0,0.9,1,FALSE,Brighton,#005daa
287,14,0,FALSE,FALSE,Todd,Cantwell,Cantwell,14,Hanging By a Fred,3091202,Viet Nguyen,80,0,0,0,1,0,0,0,0,0,0,0,-3,3.8,2.5,52.0,5.8,2,FALSE,Norwich,#00a650
141,15,0,FALSE,FALSE,Lucas,Digne,Digne,8,Hanging By a Fred,3091202,Viet Nguyen,90,0,0,0,3,0,0,0,0,0,0,0,20,11.6,26.4,3.0,4.1,1,FALSE,Everton,#0d00e9
93,1,1,FALSE,FALSE,Nick,Pope,Pope,5,Kloppopoly,3041911,Peter Jones,90,0,0,0,2,0,0,0,0,0,1,0,10,6.6,0.0,0.0,0.7,1,FALSE,Burnley,#80bfff
181,2,1,FALSE,FALSE,Andrew,Robertson,Robertson,10,Kloppopoly,3041911,Peter Jones,90,0,0,1,0,0,0,0,0,0,0,0,26,18.0,17.0,3.0,3.8,6,FALSE,Liverpool,#dd0000
208,3,1,FALSE,FALSE,Nicolás,Otamendi,Otamendi,11,Kloppopoly,3041911,Peter Jones,90,0,0,0,1,0,0,0,1,0,0,0,12,19.2,11.1,2.0,3.2,1,FALSE,Man City,#97c1e7
297,4,1,FALSE,FALSE,John,Lundstram,Lundstram,15,Kloppopoly,3041911,Peter Jones,90,0,0,0,1,0,0,0,0,0,0,0,11,11.8,16.3,38.0,6.6,2,FALSE,Sheffield Utd,red
31,5,1,FALSE,FALSE,John,McGinn,McGinn,2,Kloppopoly,3041911,Peter Jones,90,1,0,0,2,0,0,0,0,0,0,1,25,43.2,23.8,36.0,10.3,8,FALSE,Aston Villa,#670E36
214,6,2,TRUE,FALSE,Raheem,Sterling,Sterling,11,Kloppopoly,3041911,Peter Jones,85,1,0,0,1,0,0,0,0,0,0,0,20,46.2,52.3,76.0,17.5,7,FALSE,Man City,#97c1e7
448,7,1,FALSE,FALSE,Youri,Tielemans,Tielemans,9,Kloppopoly,3041911,Peter Jones,90,0,0,1,0,0,0,0,0,0,0,0,14,13.2,25.3,33.0,7.2,3,FALSE,Leicester,#0053a0
191,8,1,FALSE,TRUE,Mohamed,Salah,Salah,10,Kloppopoly,3041911,Peter Jones,90,0,0,1,0,0,0,0,0,0,0,0,2,7.6,13.3,68.0,8.9,3,FALSE,Liverpool,#dd0000
219,9,1,FALSE,FALSE,David,Silva,David Silva,11,Kloppopoly,3041911,Peter Jones,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,1,FALSE,Man City,#97c1e7
460,10,1,FALSE,FALSE,Tammy,Abraham,Abraham,6,Kloppopoly,3041911,Peter Jones,83,0,0,1,0,0,0,0,0,0,0,0,-2,13.2,28.3,77.0,11.9,2,FALSE,Chelsea,#034694
278,11,1,FALSE,FALSE,Teemu,Pukki,Pukki,14,Kloppopoly,3041911,Peter Jones,90,0,0,0,2,0,0,0,0,0,0,0,5,12.4,33.0,33.0,7.8,2,FALSE,Norwich,#00a650
471,12,0,FALSE,FALSE,Dean,Henderson,Henderson,15,Kloppopoly,3041911,Peter Jones,90,0,0,0,1,0,0,0,0,0,3,0,12,16.8,0.0,0.0,1.7,3,FALSE,Sheffield Utd,red
141,13,0,FALSE,FALSE,Lucas,Digne,Digne,8,Kloppopoly,3041911,Peter Jones,90,0,0,0,3,0,0,0,0,0,0,0,20,11.6,26.4,3.0,4.1,1,FALSE,Everton,#0d00e9
234,14,0,FALSE,FALSE,Mason,Greenwood,Greenwood,12,Kloppopoly,3041911,Peter Jones,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,5.0,0.3,1,FALSE,Man Utd,#e80909
274,15,0,FALSE,FALSE,Maximillian,Aarons,Aarons,14,Kloppopoly,3041911,Peter Jones,90,0,0,0,2,0,0,0,0,0,0,0,11,13.0,4.4,10.0,2.7,1,FALSE,Norwich,#00a650
47,1,1,FALSE,FALSE,Mathew,Ryan,Ryan,4,Two-Bissaka,556502,Gilbert Holland-Lloyd,90,0,0,0,2,0,0,0,0,0,8,1,28,64.8,0.0,0.0,6.5,4,FALSE,Brighton,#005daa
183,2,1,FALSE,FALSE,Virgil,van Dijk,van Dijk,10,Two-Bissaka,556502,Gilbert Holland-Lloyd,90,0,0,1,0,0,0,0,0,0,0,2,29,31.0,14.1,2.0,4.7,8,FALSE,Liverpool,#dd0000
297,3,1,FALSE,FALSE,John,Lundstram,Lundstram,15,Two-Bissaka,556502,Gilbert Holland-Lloyd,90,0,0,0,1,0,0,0,0,0,0,0,11,11.8,16.3,38.0,6.6,2,FALSE,Sheffield Utd,red
447,4,1,FALSE,FALSE,Erik,Pieters,Pieters,5,Two-Bissaka,556502,Gilbert Holland-Lloyd,90,0,1,0,2,0,0,0,0,0,0,2,27,33.0,29.2,0.0,6.2,6,FALSE,Burnley,#80bfff
128,5,1,FALSE,FALSE,Martin,Kelly,Kelly,7,Two-Bissaka,556502,Gilbert Holland-Lloyd,90,0,0,1,0,0,0,0,0,0,0,0,20,12.8,0.4,0.0,1.3,6,FALSE,Crystal Palace,#0a4af5
191,6,2,TRUE,FALSE,Mohamed,Salah,Salah,10,Two-Bissaka,556502,Gilbert Holland-Lloyd,90,0,0,1,0,0,0,0,0,0,0,0,2,7.6,13.3,68.0,8.9,3,FALSE,Liverpool,#dd0000
215,7,1,FALSE,TRUE,Kevin,De Bruyne,De Bruyne,11,Two-Bissaka,556502,Gilbert Holland-Lloyd,79,0,2,0,1,0,0,0,0,0,0,1,30,23.2,33.6,18.0,7.5,9,FALSE,Man City,#97c1e7
287,8,1,FALSE,FALSE,Todd,Cantwell,Cantwell,14,Two-Bissaka,556502,Gilbert Holland-Lloyd,80,0,0,0,1,0,0,0,0,0,0,0,-3,3.8,2.5,52.0,5.8,2,FALSE,Norwich,#00a650
463,9,1,FALSE,FALSE,Mason,Mount,Mount,6,Two-Bissaka,556502,Gilbert Holland-Lloyd,90,0,1,1,0,0,0,0,0,0,0,0,24,8.6,27.6,8.0,4.4,6,FALSE,Chelsea,#034694
278,10,1,FALSE,FALSE,Teemu,Pukki,Pukki,14,Two-Bissaka,556502,Gilbert Holland-Lloyd,90,0,0,0,2,0,0,0,0,0,0,0,5,12.4,33.0,33.0,7.8,2,FALSE,Norwich,#00a650
338,11,1,FALSE,FALSE,Harry,Kane,Kane,17,Two-Bissaka,556502,Gilbert Holland-Lloyd,90,1,0,0,1,0,0,0,0,0,0,2,30,37.2,1.3,31.0,7.0,8,FALSE,Spurs,#132257
48,12,0,FALSE,FALSE,David,Button,Button,4,Two-Bissaka,556502,Gilbert Holland-Lloyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Brighton,#005daa
171,13,0,FALSE,FALSE,James,Maddison,Maddison,9,Two-Bissaka,556502,Gilbert Holland-Lloyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Leicester,#0053a0
68,14,0,FALSE,FALSE,Joshua,King,King,3,Two-Bissaka,556502,Gilbert Holland-Lloyd,90,1,1,0,2,0,0,0,0,0,0,3,40,58.2,17.0,37.0,11.2,12,TRUE,Bournemouth,#ed1c24
122,15,0,FALSE,FALSE,Aaron,Wan-Bissaka,Wan-Bissaka,12,Two-Bissaka,556502,Gilbert Holland-Lloyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Man Utd,#e80909
411,1,1,FALSE,FALSE,Rui Pedro,dos Santos Patrício,Patrício,20,Bacchelona,1798132,David Bacchus,90,0,0,1,0,0,0,0,0,0,5,2,29,38.6,0.0,0.0,3.9,9,FALSE,Wolves,#fdb913
182,2,1,FALSE,FALSE,Trent,Alexander-Arnold,Alexander-Arnold,10,Bacchelona,1798132,David Bacchus,90,0,0,1,0,0,0,0,0,0,0,0,27,27.4,7.7,1.0,3.6,6,FALSE,Liverpool,#dd0000
445,3,1,FALSE,FALSE,Tyrone,Mings,Mings,2,Bacchelona,1798132,David Bacchus,90,0,0,0,2,0,0,0,0,0,0,0,16,26.6,0.3,0.0,2.7,1,FALSE,Aston Villa,#670E36
42,4,1,FALSE,FALSE,Lewis,Dunk,Dunk,4,Bacchelona,1798132,David Bacchus,90,0,0,0,2,0,0,0,0,0,0,0,12,8.8,0.3,0.0,0.9,1,FALSE,Brighton,#005daa
287,5,1,FALSE,FALSE,Todd,Cantwell,Cantwell,14,Bacchelona,1798132,David Bacchus,80,0,0,0,1,0,0,0,0,0,0,0,-3,3.8,2.5,52.0,5.8,2,FALSE,Norwich,#00a650
215,6,1,FALSE,FALSE,Kevin,De Bruyne,De Bruyne,11,Bacchelona,1798132,David Bacchus,79,0,2,0,1,0,0,0,0,0,0,1,30,23.2,33.6,18.0,7.5,9,FALSE,Man City,#97c1e7
192,7,2,TRUE,FALSE,Sadio,Mané,Mané,10,Bacchelona,1798132,David Bacchus,90,0,0,1,0,0,0,0,0,0,0,0,-2,0.0,3.6,32.0,3.4,3,FALSE,Liverpool,#dd0000
463,8,1,FALSE,FALSE,Mason,Mount,Mount,6,Bacchelona,1798132,David Bacchus,90,0,1,1,0,0,0,0,0,0,0,0,24,8.6,27.6,8.0,4.4,6,FALSE,Chelsea,#034694
90,9,1,FALSE,FALSE,Ashley,Barnes,Barnes,5,Bacchelona,1798132,David Bacchus,82,0,0,0,2,0,0,0,1,0,0,0,1,2.0,10.8,6.0,1.9,1,FALSE,Burnley,#80bfff
210,10,1,FALSE,TRUE,Sergio,Agüero,Agüero,11,Bacchelona,1798132,David Bacchus,24,0,1,0,0,0,0,0,0,0,0,0,11,0.0,2.8,7.0,0.9,4,FALSE,Man City,#97c1e7
460,11,1,FALSE,FALSE,Tammy,Abraham,Abraham,6,Bacchelona,1798132,David Bacchus,83,0,0,1,0,0,0,0,0,0,0,0,-2,13.2,28.3,77.0,11.9,2,FALSE,Chelsea,#034694
47,12,0,FALSE,FALSE,Mathew,Ryan,Ryan,4,Bacchelona,1798132,David Bacchus,90,0,0,0,2,0,0,0,0,0,8,1,28,64.8,0.0,0.0,6.5,4,FALSE,Brighton,#005daa
122,13,0,FALSE,FALSE,Aaron,Wan-Bissaka,Wan-Bissaka,12,Bacchelona,1798132,David Bacchus,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Man Utd,#e80909
381,14,0,FALSE,FALSE,Issa,Diop,Diop,19,Bacchelona,1798132,David Bacchus,90,0,0,0,2,0,0,0,1,0,0,0,9,18.4,0.3,2.0,2.1,0,FALSE,West Ham,#7f0000
57,15,0,FALSE,FALSE,Dale,Stephens,Stephens,4,Bacchelona,1798132,David Bacchus,90,0,0,0,2,0,0,0,0,0,0,0,13,20.2,2.7,7.0,3.0,2,FALSE,Brighton,#005daa
388,1,1,FALSE,FALSE,Lukasz,Fabianski,Fabianski,19,Chamakh my  bitch up,426166,Tom Pallot,33,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,1,FALSE,West Ham,#7f0000
206,2,1,FALSE,FALSE,Oleksandr,Zinchenko,Zinchenko,11,Chamakh my  bitch up,426166,Tom Pallot,90,0,0,0,1,0,0,0,0,0,0,0,16,21.6,18.4,0.0,4.0,2,FALSE,Man City,#97c1e7
141,3,1,FALSE,FALSE,Lucas,Digne,Digne,8,Chamakh my  bitch up,426166,Tom Pallot,90,0,0,0,3,0,0,0,0,0,0,0,20,11.6,26.4,3.0,4.1,1,FALSE,Everton,#0d00e9
159,4,1,FALSE,FALSE,Ricardo Domingos,Barbosa Pereira,Pereira,9,Chamakh my  bitch up,426166,Tom Pallot,90,1,0,1,0,0,0,0,0,0,0,1,35,47.6,18.4,9.0,7.5,13,TRUE,Leicester,#0053a0
85,5,1,FALSE,FALSE,Matthew,Lowton,Lowton,5,Chamakh my  bitch up,426166,Tom Pallot,90,0,1,0,2,0,0,0,0,0,0,0,22,32.8,15.3,2.0,5.0,4,FALSE,Burnley,#80bfff
21,6,1,FALSE,FALSE,Matteo,Guendouzi,Guendouzi,1,Chamakh my  bitch up,426166,Tom Pallot,90,0,0,0,1,0,0,0,0,0,0,0,8,19.6,4.5,17.0,4.1,2,FALSE,Arsenal,#ef0107
214,7,1,FALSE,FALSE,Raheem,Sterling,Sterling,11,Chamakh my  bitch up,426166,Tom Pallot,85,1,0,0,1,0,0,0,0,0,0,0,20,46.2,52.3,76.0,17.5,7,FALSE,Man City,#97c1e7
192,8,1,FALSE,FALSE,Sadio,Mané,Mané,10,Chamakh my  bitch up,426166,Tom Pallot,90,0,0,1,0,0,0,0,0,0,0,0,-2,0.0,3.6,32.0,3.4,3,FALSE,Liverpool,#dd0000
215,9,2,TRUE,FALSE,Kevin,De Bruyne,De Bruyne,11,Chamakh my  bitch up,426166,Tom Pallot,79,0,2,0,1,0,0,0,0,0,0,1,30,23.2,33.6,18.0,7.5,9,FALSE,Man City,#97c1e7
243,10,1,FALSE,FALSE,Daniel,James,James,12,Chamakh my  bitch up,426166,Tom Pallot,90,0,0,0,1,0,0,0,0,0,0,0,8,7.6,3.4,18.0,2.9,2,FALSE,Man Utd,#e80909
11,11,1,FALSE,TRUE,Pierre-Emerick,Aubameyang,Aubameyang,1,Chamakh my  bitch up,426166,Tom Pallot,90,1,0,0,1,0,0,0,0,0,0,3,33,42.2,25.7,19.0,8.7,9,FALSE,Arsenal,#ef0107
48,12,0,FALSE,FALSE,David,Button,Button,4,Chamakh my  bitch up,426166,Tom Pallot,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Brighton,#005daa
234,13,0,FALSE,FALSE,Mason,Greenwood,Greenwood,12,Chamakh my  bitch up,426166,Tom Pallot,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,5.0,0.3,1,FALSE,Man Utd,#e80909
445,14,0,FALSE,FALSE,Tyrone,Mings,Mings,2,Chamakh my  bitch up,426166,Tom Pallot,90,0,0,0,2,0,0,0,0,0,0,0,16,26.6,0.3,0.0,2.7,1,FALSE,Aston Villa,#670E36
504,15,0,FALSE,FALSE,Gabriel Teodoro,Martinelli Silva,Martinelli,1,Chamakh my  bitch up,426166,Tom Pallot,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Arsenal,#ef0107
93,1,1,FALSE,FALSE,Nick,Pope,Pope,5,Men Behaving Chadli,4340463,Chris Hardy,90,0,0,0,2,0,0,0,0,0,1,0,10,6.6,0.0,0.0,0.7,1,FALSE,Burnley,#80bfff
141,2,1,FALSE,FALSE,Lucas,Digne,Digne,8,Men Behaving Chadli,4340463,Chris Hardy,90,0,0,0,3,0,0,0,0,0,0,0,20,11.6,26.4,3.0,4.1,1,FALSE,Everton,#0d00e9
206,3,1,FALSE,FALSE,Oleksandr,Zinchenko,Zinchenko,11,Men Behaving Chadli,4340463,Chris Hardy,90,0,0,0,1,0,0,0,0,0,0,0,16,21.6,18.4,0.0,4.0,2,FALSE,Man City,#97c1e7
181,4,1,FALSE,FALSE,Andrew,Robertson,Robertson,10,Men Behaving Chadli,4340463,Chris Hardy,90,0,0,1,0,0,0,0,0,0,0,0,26,18.0,17.0,3.0,3.8,6,FALSE,Liverpool,#dd0000
463,5,1,FALSE,FALSE,Mason,Mount,Mount,6,Men Behaving Chadli,4340463,Chris Hardy,90,0,1,1,0,0,0,0,0,0,0,0,24,8.6,27.6,8.0,4.4,6,FALSE,Chelsea,#034694
214,6,1,FALSE,FALSE,Raheem,Sterling,Sterling,11,Men Behaving Chadli,4340463,Chris Hardy,85,1,0,0,1,0,0,0,0,0,0,0,20,46.2,52.3,76.0,17.5,7,FALSE,Man City,#97c1e7
191,7,2,TRUE,FALSE,Mohamed,Salah,Salah,10,Men Behaving Chadli,4340463,Chris Hardy,90,0,0,1,0,0,0,0,0,0,0,0,2,7.6,13.3,68.0,8.9,3,FALSE,Liverpool,#dd0000
31,8,1,FALSE,FALSE,John,McGinn,McGinn,2,Men Behaving Chadli,4340463,Chris Hardy,90,1,0,0,2,0,0,0,0,0,0,1,25,43.2,23.8,36.0,10.3,8,FALSE,Aston Villa,#670E36
460,9,1,FALSE,TRUE,Tammy,Abraham,Abraham,6,Men Behaving Chadli,4340463,Chris Hardy,83,0,0,1,0,0,0,0,0,0,0,0,-2,13.2,28.3,77.0,11.9,2,FALSE,Chelsea,#034694
457,10,1,FALSE,FALSE,Sébastien,Haller,Haller,19,Men Behaving Chadli,4340463,Chris Hardy,90,0,1,0,2,0,0,0,0,0,0,0,15,26.8,44.1,78.0,14.9,5,FALSE,West Ham,#7f0000
278,11,1,FALSE,FALSE,Teemu,Pukki,Pukki,14,Men Behaving Chadli,4340463,Chris Hardy,90,0,0,0,2,0,0,0,0,0,0,0,5,12.4,33.0,33.0,7.8,2,FALSE,Norwich,#00a650
48,12,0,FALSE,FALSE,David,Button,Button,4,Men Behaving Chadli,4340463,Chris Hardy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Brighton,#005daa
287,13,0,FALSE,FALSE,Todd,Cantwell,Cantwell,14,Men Behaving Chadli,4340463,Chris Hardy,80,0,0,0,1,0,0,0,0,0,0,0,-3,3.8,2.5,52.0,5.8,2,FALSE,Norwich,#00a650
458,14,0,FALSE,FALSE,Frédéric,Guilbert,Guilbert,2,Men Behaving Chadli,4340463,Chris Hardy,90,0,1,0,2,0,0,0,0,0,0,0,16,29.6,16.1,0.0,4.6,4,FALSE,Aston Villa,#670E36
297,15,0,FALSE,FALSE,John,Lundstram,Lundstram,15,Men Behaving Chadli,4340463,Chris Hardy,90,0,0,0,1,0,0,0,0,0,0,0,11,11.8,16.3,38.0,6.6,2,FALSE,Sheffield Utd,red
168,1,1,FALSE,FALSE,Kasper,Schmeichel,Schmeichel,9,Toon Army,5450631,Tom Carnegie,90,0,0,1,0,0,0,0,0,0,0,0,19,3.4,0.0,0.0,0.3,6,FALSE,Leicester,#0053a0
182,2,1,FALSE,FALSE,Trent,Alexander-Arnold,Alexander-Arnold,10,Toon Army,5450631,Tom Carnegie,90,0,0,1,0,0,0,0,0,0,0,0,27,27.4,7.7,1.0,3.6,6,FALSE,Liverpool,#dd0000
331,3,1,FALSE,FALSE,Toby,Alderweireld,Alderweireld,17,Toon Army,5450631,Tom Carnegie,90,0,0,0,1,0,0,0,0,0,0,0,13,23.6,0.3,0.0,2.4,2,FALSE,Spurs,#132257
160,4,1,FALSE,FALSE,Harry,Maguire,Maguire,12,Toon Army,5450631,Tom Carnegie,90,0,0,0,1,0,0,0,0,0,0,0,9,14.0,1.4,15.0,3.0,2,FALSE,Man Utd,#e80909
252,5,1,FALSE,FALSE,Fabian,Schär,Schär,13,Toon Army,5450631,Tom Carnegie,90,0,0,0,5,0,0,0,1,0,0,0,8,20.6,0.3,2.0,2.3,-1,FALSE,Newcastle,#000000
21,6,1,FALSE,FALSE,Matteo,Guendouzi,Guendouzi,1,Toon Army,5450631,Tom Carnegie,90,0,0,0,1,0,0,0,0,0,0,0,8,19.6,4.5,17.0,4.1,2,FALSE,Arsenal,#ef0107
191,7,2,TRUE,FALSE,Mohamed,Salah,Salah,10,Toon Army,5450631,Tom Carnegie,90,0,0,1,0,0,0,0,0,0,0,0,2,7.6,13.3,68.0,8.9,3,FALSE,Liverpool,#dd0000
192,8,1,FALSE,FALSE,Sadio,Mané,Mané,10,Toon Army,5450631,Tom Carnegie,90,0,0,1,0,0,0,0,0,0,0,0,-2,0.0,3.6,32.0,3.4,3,FALSE,Liverpool,#dd0000
460,9,1,FALSE,FALSE,Tammy,Abraham,Abraham,6,Toon Army,5450631,Tom Carnegie,83,0,0,1,0,0,0,0,0,0,0,0,-2,13.2,28.3,77.0,11.9,2,FALSE,Chelsea,#034694
278,10,1,FALSE,TRUE,Teemu,Pukki,Pukki,14,Toon Army,5450631,Tom Carnegie,90,0,0,0,2,0,0,0,0,0,0,0,5,12.4,33.0,33.0,7.8,2,FALSE,Norwich,#00a650
233,11,1,FALSE,FALSE,Marcus,Rashford,Rashford,12,Toon Army,5450631,Tom Carnegie,90,0,1,0,1,0,0,0,1,0,0,0,14,20.4,23.1,38.0,8.2,4,FALSE,Man Utd,#e80909
149,12,0,FALSE,FALSE,Maarten,Stekelenburg,Stekelenburg,8,Toon Army,5450631,Tom Carnegie,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Everton,#0d00e9
463,13,0,FALSE,FALSE,Mason,Mount,Mount,6,Toon Army,5450631,Tom Carnegie,90,0,1,1,0,0,0,0,0,0,0,0,24,8.6,27.6,8.0,4.4,6,FALSE,Chelsea,#034694
447,14,0,FALSE,FALSE,Erik,Pieters,Pieters,5,Toon Army,5450631,Tom Carnegie,90,0,1,0,2,0,0,0,0,0,0,2,27,33.0,29.2,0.0,6.2,6,FALSE,Burnley,#80bfff
