element,position,multiplier,is_captain,is_vice_captain,first_name,second_name,web_name,team,team_name,team_id,team_owner,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,total_points,in_dreamteam,name,color
411,12,0,FALSE,FALSE,Rui Pedro,dos Santos Patrício,Patrício,20,Schär the load,2459277,Matt Reed,90,0,0,1,0,0,0,0,0,0,2,0,26,11.6,0.0,0.0,1.2,6,FALSE,Wolves,#fdb913
215,13,0,FALSE,TRUE,Kevin,De Bruyne,De Bruyne,11,Schär the load,2459277,Matt Reed,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Man City,#97c1e7
42,14,0,FALSE,FALSE,Lewis,Dunk,Dunk,4,Schär the load,2459277,Matt Reed,90,0,1,1,0,0,0,0,1,0,0,2,37,38.8,10.6,0.0,4.9,10,TRUE,Brighton,#005daa
123,15,0,FALSE,FALSE,Patrick,van Aanholt,van Aanholt,7,Schär the load,2459277,Matt Reed,90,1,0,0,1,0,0,0,0,0,0,1,26,44.4,24.3,17.0,8.6,9,FALSE,Crystal Palace,#0a4af5
93,1,1,FALSE,FALSE,Nick,Pope,Pope,5,Hanging By a Fred,3091202,Viet Nguyen,90,0,0,1,0,0,0,0,0,0,2,1,25,14.4,0.0,0.0,1.4,7,FALSE,Burnley,#80bfff
183,2,1,FALSE,FALSE,Virgil,van Dijk,van Dijk,10,Hanging By a Fred,3091202,Viet Nguyen,90,0,0,0,1,0,0,0,0,0,0,0,18,17.0,3.4,4.0,2.4,2,FALSE,Liverpool,#dd0000
123,3,1,FALSE,FALSE,Patrick,van Aanholt,van Aanholt,7,Hanging By a Fred,3091202,Viet Nguyen,90,1,0,0,1,0,0,0,0,0,0,1,26,44.4,24.3,17.0,8.6,9,FALSE,Crystal Palace,#0a4af5
206,4,1,FALSE,FALSE,Oleksandr,Zinchenko,Zinchenko,11,Hanging By a Fred,3091202,Viet Nguyen,45,0,0,0,2,0,0,0,0,0,0,0,12,16.4,49.0,16.0,8.1,0,FALSE,Man City,#97c1e7
42,5,1,FALSE,FALSE,Lewis,Dunk,Dunk,4,Hanging By a Fred,3091202,Viet Nguyen,90,0,1,1,0,0,0,0,1,0,0,2,37,38.8,10.6,0.0,4.9,10,TRUE,Brighton,#005daa
214,6,2,TRUE,FALSE,Raheem,Sterling,Sterling,11,Hanging By a Fred,3091202,Viet Nguyen,90,0,0,0,2,0,0,0,0,0,0,0,11,12.0,18.1,49.0,7.9,2,FALSE,Man City,#97c1e7
243,7,1,FALSE,FALSE,Daniel,James,James,12,Hanging By a Fred,3091202,Viet Nguyen,90,0,0,0,1,0,0,0,0,0,0,0,5,5.8,3.7,19.0,2.9,2,FALSE,Man Utd,#e80909
192,8,1,FALSE,FALSE,Sadio,Mané,Mané,10,Hanging By a Fred,3091202,Viet Nguyen,90,1,1,0,1,0,0,0,0,0,0,2,35,51.6,16.5,45.0,11.3,12,TRUE,Liverpool,#dd0000
278,9,1,FALSE,FALSE,Teemu,Pukki,Pukki,14,Hanging By a Fred,3091202,Viet Nguyen,83,0,0,0,5,0,0,0,1,0,0,0,3,2.4,31.1,70.0,10.4,1,FALSE,Norwich,#00a650
234,10,1,FALSE,FALSE,Mason,Greenwood,Greenwood,12,Hanging By a Fred,3091202,Viet Nguyen,24,0,0,0,1,0,0,0,0,0,0,0,3,3.2,1.7,17.0,2.2,1,FALSE,Man Utd,#e80909
460,11,1,FALSE,TRUE,Tammy,Abraham,Abraham,6,Hanging By a Fred,3091202,Viet Nguyen,83,1,0,0,1,0,0,0,0,0,0,2,28,40.2,10.3,35.0,8.6,8,FALSE,Chelsea,#034694
48,12,0,FALSE,FALSE,David,Button,Button,4,Hanging By a Fred,3091202,Viet Nguyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Brighton,#005daa
215,13,0,FALSE,FALSE,Kevin,De Bruyne,De Bruyne,11,Hanging By a Fred,3091202,Viet Nguyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Man City,#97c1e7
287,14,0,FALSE,FALSE,Todd,Cantwell,Cantwell,14,Hanging By a Fred,3091202,Viet Nguyen,79,0,0,0,4,0,0,0,0,0,0,0,15,21.0,37.3,49.0,10.7,2,FALSE,Norwich,#00a650
141,15,0,FALSE,FALSE,Lucas,Digne,Digne,8,Hanging By a Fred,3091202,Viet Nguyen,90,0,0,0,1,0,0,0,0,0,0,0,14,9.4,26.8,2.0,3.8,2,FALSE,Everton,#0d00e9
47,1,1,FALSE,FALSE,Mathew,Ryan,Ryan,4,Bacchelona,1798132,David Bacchus,90,0,0,1,0,0,0,0,0,0,3,0,30,20.2,0.0,0.0,2.0,7,FALSE,Brighton,#005daa
182,2,1,FALSE,FALSE,Trent,Alexander-Arnold,Alexander-Arnold,10,Bacchelona,1798132,David Bacchus,90,0,0,0,1,0,0,0,0,0,0,1,27,34.2,69.1,8.0,11.1,3,FALSE,Liverpool,#dd0000
445,3,1,FALSE,FALSE,Tyrone,Mings,Mings,2,Bacchelona,1798132,David Bacchus,90,0,0,0,1,0,0,0,0,0,0,0,7,26.4,0.3,2.0,2.9,2,FALSE,Aston Villa,#670E36
381,4,1,FALSE,FALSE,Issa,Diop,Diop,19,Bacchelona,1798132,David Bacchus,90,0,0,0,2,0,0,0,0,0,0,0,11,14.0,1.9,33.0,4.9,1,FALSE,West Ham,#7f0000
287,5,1,FALSE,FALSE,Todd,Cantwell,Cantwell,14,Bacchelona,1798132,David Bacchus,79,0,0,0,4,0,0,0,0,0,0,0,15,21.0,37.3,49.0,10.7,2,FALSE,Norwich,#00a650
218,6,1,FALSE,FALSE,Bernardo Mota,Veiga de Carvalho e Silva,Bernardo Silva,11,Bacchelona,1798132,David Bacchus,30,0,0,0,2,0,0,0,0,0,0,0,4,2.2,4.9,26.0,3.3,1,FALSE,Man City,#97c1e7
192,7,1,FALSE,FALSE,Sadio,Mané,Mané,10,Bacchelona,1798132,David Bacchus,90,1,1,0,1,0,0,0,0,0,0,2,35,51.6,16.5,45.0,11.3,12,TRUE,Liverpool,#dd0000
463,8,1,FALSE,FALSE,Mason,Mount,Mount,6,Bacchelona,1798132,David Bacchus,79,1,0,0,1,0,0,0,0,0,0,0,25,36.0,23.4,26.0,8.5,7,FALSE,Chelsea,#034694
90,9,1,FALSE,FALSE,Ashley,Barnes,Barnes,5,Bacchelona,1798132,David Bacchus,72,0,0,1,0,0,0,0,0,0,0,0,4,2.0,0.1,12.0,1.4,2,FALSE,Burnley,#80bfff
210,10,2,TRUE,FALSE,Sergio,Agüero,Agüero,11,Bacchelona,1798132,David Bacchus,90,0,0,0,2,0,0,0,0,0,0,0,7,0.2,12.6,46.0,5.9,2,FALSE,Man City,#97c1e7
460,11,1,FALSE,TRUE,Tammy,Abraham,Abraham,6,Bacchelona,1798132,David Bacchus,83,1,0,0,1,0,0,0,0,0,0,2,28,40.2,10.3,35.0,8.6,8,FALSE,Chelsea,#034694
411,12,0,FALSE,FALSE,Rui Pedro,dos Santos Patrício,Patrício,20,Bacchelona,1798132,David Bacchus,90,0,0,1,0,0,0,0,0,0,2,0,26,11.6,0.0,0.0,1.2,6,FALSE,Wolves,#fdb913
122,13,0,FALSE,FALSE,Aaron,Wan-Bissaka,Wan-Bissaka,12,Bacchelona,1798132,David Bacchus,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Man Utd,#e80909
42,14,0,FALSE,FALSE,Lewis,Dunk,Dunk,4,Bacchelona,1798132,David Bacchus,90,0,1,1,0,0,0,0,1,0,0,2,37,38.8,10.6,0.0,4.9,10,TRUE,Brighton,#005daa
57,15,0,FALSE,FALSE,Dale,Stephens,Stephens,4,Bacchelona,1798132,David Bacchus,89,0,0,1,0,0,0,0,1,0,0,0,9,4.8,4.0,8.0,1.7,2,FALSE,Brighton,#005daa
47,1,1,FALSE,FALSE,Mathew,Ryan,Ryan,4,Two-Bissaka,556502,Gilbert Holland-Lloyd,90,0,0,1,0,0,0,0,0,0,3,0,30,20.2,0.0,0.0,2.0,7,FALSE,Brighton,#005daa
297,2,1,FALSE,FALSE,John,Lundstram,Lundstram,15,Two-Bissaka,556502,Gilbert Holland-Lloyd,90,0,0,1,0,0,0,0,1,0,0,0,20,11.0,27.5,6.0,4.5,5,FALSE,Sheffield Utd,red
183,3,1,FALSE,FALSE,Virgil,van Dijk,van Dijk,10,Two-Bissaka,556502,Gilbert Holland-Lloyd,90,0,0,0,1,0,0,0,0,0,0,0,18,17.0,3.4,4.0,2.4,2,FALSE,Liverpool,#dd0000
447,4,1,FALSE,FALSE,Erik,Pieters,Pieters,5,Two-Bissaka,556502,Gilbert Holland-Lloyd,54,0,0,0,0,0,0,0,0,0,0,0,5,4.8,14.6,1.0,2.0,1,FALSE,Burnley,#80bfff
463,5,1,FALSE,FALSE,Mason,Mount,Mount,6,Two-Bissaka,556502,Gilbert Holland-Lloyd,79,1,0,0,1,0,0,0,0,0,0,0,25,36.0,23.4,26.0,8.5,7,FALSE,Chelsea,#034694
191,6,2,TRUE,FALSE,Mohamed,Salah,Salah,10,Two-Bissaka,556502,Gilbert Holland-Lloyd,90,0,0,0,1,0,0,0,0,0,0,0,5,18.2,37.7,94.0,15.0,2,FALSE,Liverpool,#dd0000
287,7,1,FALSE,FALSE,Todd,Cantwell,Cantwell,14,Two-Bissaka,556502,Gilbert Holland-Lloyd,79,0,0,0,4,0,0,0,0,0,0,0,15,21.0,37.3,49.0,10.7,2,FALSE,Norwich,#00a650
171,8,1,FALSE,FALSE,James,Maddison,Maddison,9,Two-Bissaka,556502,Gilbert Holland-Lloyd,85,1,0,0,1,0,0,0,0,0,0,0,26,38.6,14.3,21.0,7.4,7,FALSE,Leicester,#0053a0
68,9,1,FALSE,FALSE,Joshua,King,King,3,Two-Bissaka,556502,Gilbert Holland-Lloyd,90,0,0,0,1,0,0,0,0,0,0,0,7,10.0,13.0,8.0,3.1,2,FALSE,Bournemouth,#ed1c24
338,10,1,FALSE,TRUE,Harry,Kane,Kane,17,Two-Bissaka,556502,Gilbert Holland-Lloyd,90,0,0,0,3,0,0,0,0,0,0,0,6,4.6,28.8,12.0,4.5,2,FALSE,Spurs,#132257
278,11,1,FALSE,FALSE,Teemu,Pukki,Pukki,14,Two-Bissaka,556502,Gilbert Holland-Lloyd,83,0,0,0,5,0,0,0,1,0,0,0,3,2.4,31.1,70.0,10.4,1,FALSE,Norwich,#00a650
48,12,0,FALSE,FALSE,David,Button,Button,4,Two-Bissaka,556502,Gilbert Holland-Lloyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Brighton,#005daa
128,13,0,FALSE,FALSE,Martin,Kelly,Kelly,7,Two-Bissaka,556502,Gilbert Holland-Lloyd,90,0,1,0,1,0,0,0,0,0,0,2,27,35.4,10.4,4.0,5.0,7,FALSE,Crystal Palace,#0a4af5
215,14,0,FALSE,FALSE,Kevin,De Bruyne,De Bruyne,11,Two-Bissaka,556502,Gilbert Holland-Lloyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Man City,#97c1e7
122,15,0,FALSE,FALSE,Aaron,Wan-Bissaka,Wan-Bissaka,12,Two-Bissaka,556502,Gilbert Holland-Lloyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Man Utd,#e80909
93,1,1,FALSE,FALSE,Nick,Pope,Pope,5,Kloppopoly,3041911,Peter Jones,90,0,0,1,0,0,0,0,0,0,2,1,25,14.4,0.0,0.0,1.4,7,FALSE,Burnley,#80bfff
181,2,1,FALSE,FALSE,Andrew,Robertson,Robertson,10,Kloppopoly,3041911,Peter Jones,90,0,0,0,1,0,0,0,0,0,0,0,20,19.0,16.9,21.0,5.7,2,FALSE,Liverpool,#dd0000
208,3,1,FALSE,FALSE,Nicolás,Otamendi,Otamendi,11,Kloppopoly,3041911,Peter Jones,90,0,0,0,2,0,0,0,0,0,0,0,15,16.0,1.4,8.0,2.5,1,FALSE,Man City,#97c1e7
297,4,1,FALSE,FALSE,John,Lundstram,Lundstram,15,Kloppopoly,3041911,Peter Jones,90,0,0,1,0,0,0,0,1,0,0,0,20,11.0,27.5,6.0,4.5,5,FALSE,Sheffield Utd,red
529,5,1,FALSE,FALSE,Fikayo,Tomori,Tomori,6,Kloppopoly,3041911,Peter Jones,90,0,0,0,1,0,0,0,0,0,0,0,8,11.8,0.8,0.0,1.3,2,FALSE,Chelsea,#034694
31,6,1,FALSE,FALSE,John,McGinn,McGinn,2,Kloppopoly,3041911,Peter Jones,90,0,0,0,1,0,0,0,1,0,0,0,16,12.0,18.2,10.0,4.0,1,FALSE,Aston Villa,#670E36
214,7,2,TRUE,FALSE,Raheem,Sterling,Sterling,11,Kloppopoly,3041911,Peter Jones,90,0,0,0,2,0,0,0,0,0,0,0,11,12.0,18.1,49.0,7.9,2,FALSE,Man City,#97c1e7
191,8,1,FALSE,TRUE,Mohamed,Salah,Salah,10,Kloppopoly,3041911,Peter Jones,90,0,0,0,1,0,0,0,0,0,0,0,5,18.2,37.7,94.0,15.0,2,FALSE,Liverpool,#dd0000
219,9,1,FALSE,FALSE,David,Silva,David Silva,11,Kloppopoly,3041911,Peter Jones,74,0,0,1,0,0,0,0,0,0,0,0,0,0.0,17.2,28.0,4.5,3,FALSE,Man City,#97c1e7
460,10,1,FALSE,FALSE,Tammy,Abraham,Abraham,6,Kloppopoly,3041911,Peter Jones,83,1,0,0,1,0,0,0,0,0,0,2,28,40.2,10.3,35.0,8.6,8,FALSE,Chelsea,#034694
278,11,1,FALSE,FALSE,Teemu,Pukki,Pukki,14,Kloppopoly,3041911,Peter Jones,83,0,0,0,5,0,0,0,1,0,0,0,3,2.4,31.1,70.0,10.4,1,FALSE,Norwich,#00a650
471,12,0,FALSE,FALSE,Dean,Henderson,Henderson,15,Kloppopoly,3041911,Peter Jones,90,0,0,1,0,0,0,0,0,0,2,0,24,17.6,0.0,0.0,1.8,6,FALSE,Sheffield Utd,red
448,13,0,FALSE,FALSE,Youri,Tielemans,Tielemans,9,Kloppopoly,3041911,Peter Jones,90,0,0,0,2,0,0,0,0,0,0,0,5,6.2,4.3,0.0,1.1,2,FALSE,Leicester,#0053a0
234,14,0,FALSE,FALSE,Mason,Greenwood,Greenwood,12,Kloppopoly,3041911,Peter Jones,24,0,0,0,1,0,0,0,0,0,0,0,3,3.2,1.7,17.0,2.2,1,FALSE,Man Utd,#e80909
274,15,0,FALSE,FALSE,Maximillian,Aarons,Aarons,14,Kloppopoly,3041911,Peter Jones,90,0,0,0,5,0,0,0,0,0,0,0,7,0.2,14.0,20.0,3.4,0,FALSE,Norwich,#00a650
471,1,1,FALSE,FALSE,Dean,Henderson,Henderson,15,Chamakh my  bitch up,426166,Tom Pallot,90,0,0,1,0,0,0,0,0,0,2,0,24,17.6,0.0,0.0,1.8,6,FALSE,Sheffield Utd,red
206,2,1,FALSE,FALSE,Oleksandr,Zinchenko,Zinchenko,11,Chamakh my  bitch up,426166,Tom Pallot,45,0,0,0,2,0,0,0,0,0,0,0,12,16.4,49.0,16.0,8.1,0,FALSE,Man City,#97c1e7
141,3,1,FALSE,FALSE,Lucas,Digne,Digne,8,Chamakh my  bitch up,426166,Tom Pallot,90,0,0,0,1,0,0,0,0,0,0,0,14,9.4,26.8,2.0,3.8,2,FALSE,Everton,#0d00e9
85,4,1,FALSE,FALSE,Matthew,Lowton,Lowton,5,Chamakh my  bitch up,426166,Tom Pallot,90,0,0,1,0,0,0,0,0,0,0,0,23,15.0,4.9,2.0,2.2,6,FALSE,Burnley,#80bfff
159,5,1,FALSE,FALSE,Ricardo Domingos,Barbosa Pereira,Pereira,9,Chamakh my  bitch up,426166,Tom Pallot,90,0,0,0,2,0,0,0,0,0,0,0,16,24.6,3.3,0.0,2.8,1,FALSE,Leicester,#0053a0
214,6,1,FALSE,FALSE,Raheem,Sterling,Sterling,11,Chamakh my  bitch up,426166,Tom Pallot,90,0,0,0,2,0,0,0,0,0,0,0,11,12.0,18.1,49.0,7.9,2,FALSE,Man City,#97c1e7
192,7,1,FALSE,FALSE,Sadio,Mané,Mané,10,Chamakh my  bitch up,426166,Tom Pallot,90,1,1,0,1,0,0,0,0,0,0,2,35,51.6,16.5,45.0,11.3,12,TRUE,Liverpool,#dd0000
243,8,1,FALSE,FALSE,Daniel,James,James,12,Chamakh my  bitch up,426166,Tom Pallot,90,0,0,0,1,0,0,0,0,0,0,0,5,5.8,3.7,19.0,2.9,2,FALSE,Man Utd,#e80909
21,9,1,FALSE,FALSE,Matteo,Guendouzi,Guendouzi,1,Chamakh my  bitch up,426166,Tom Pallot,90,0,0,1,0,0,0,0,0,0,0,0,20,17.8,20.4,14.0,5.2,3,FALSE,Arsenal,#ef0107
234,10,1,FALSE,FALSE,Mason,Greenwood,Greenwood,12,Chamakh my  bitch up,426166,Tom Pallot,24,0,0,0,1,0,0,0,0,0,0,0,3,3.2,1.7,17.0,2.2,1,FALSE,Man Utd,#e80909
11,11,2,FALSE,TRUE,Pierre-Emerick,Aubameyang,Aubameyang,1,Chamakh my  bitch up,426166,Tom Pallot,90,0,0,1,0,0,0,0,0,0,0,0,0,1.0,12.8,47.0,6.1,2,FALSE,Arsenal,#ef0107
48,12,0,FALSE,FALSE,David,Button,Button,4,Chamakh my  bitch up,426166,Tom Pallot,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Brighton,#005daa
215,13,0,TRUE,FALSE,Kevin,De Bruyne,De Bruyne,11,Chamakh my  bitch up,426166,Tom Pallot,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Man City,#97c1e7
445,14,0,FALSE,FALSE,Tyrone,Mings,Mings,2,Chamakh my  bitch up,426166,Tom Pallot,90,0,0,0,1,0,0,0,0,0,0,0,7,26.4,0.3,2.0,2.9,2,FALSE,Aston Villa,#670E36
504,15,0,FALSE,FALSE,Gabriel Teodoro,Martinelli Silva,Martinelli,1,Chamakh my  bitch up,426166,Tom Pallot,27,0,0,0,0,0,0,0,1,0,0,0,-4,4.4,3.8,14.0,2.2,0,FALSE,Arsenal,#ef0107
93,1,1,FALSE,FALSE,Nick,Pope,Pope,5,Men Behaving Chadli,4340463,Chris Hardy,90,0,0,1,0,0,0,0,0,0,2,1,25,14.4,0.0,0.0,1.4,7,FALSE,Burnley,#80bfff
141,2,1,FALSE,FALSE,Lucas,Digne,Digne,8,Men Behaving Chadli,4340463,Chris Hardy,90,0,0,0,1,0,0,0,0,0,0,0,14,9.4,26.8,2.0,3.8,2,FALSE,Everton,#0d00e9
206,3,1,FALSE,FALSE,Oleksandr,Zinchenko,Zinchenko,11,Men Behaving Chadli,4340463,Chris Hardy,45,0,0,0,2,0,0,0,0,0,0,0,12,16.4,49.0,16.0,8.1,0,FALSE,Man City,#97c1e7
181,4,1,FALSE,FALSE,Andrew,Robertson,Robertson,10,Men Behaving Chadli,4340463,Chris Hardy,90,0,0,0,1,0,0,0,0,0,0,0,20,19.0,16.9,21.0,5.7,2,FALSE,Liverpool,#dd0000
297,5,1,FALSE,FALSE,John,Lundstram,Lundstram,15,Men Behaving Chadli,4340463,Chris Hardy,90,0,0,1,0,0,0,0,1,0,0,0,20,11.0,27.5,6.0,4.5,5,FALSE,Sheffield Utd,red
463,6,1,FALSE,FALSE,Mason,Mount,Mount,6,Men Behaving Chadli,4340463,Chris Hardy,79,1,0,0,1,0,0,0,0,0,0,0,25,36.0,23.4,26.0,8.5,7,FALSE,Chelsea,#034694
214,7,2,TRUE,FALSE,Raheem,Sterling,Sterling,11,Men Behaving Chadli,4340463,Chris Hardy,90,0,0,0,2,0,0,0,0,0,0,0,11,12.0,18.1,49.0,7.9,2,FALSE,Man City,#97c1e7
191,8,1,FALSE,FALSE,Mohamed,Salah,Salah,10,Men Behaving Chadli,4340463,Chris Hardy,90,0,0,0,1,0,0,0,0,0,0,0,5,18.2,37.7,94.0,15.0,2,FALSE,Liverpool,#dd0000
31,9,1,FALSE,FALSE,John,McGinn,McGinn,2,Men Behaving Chadli,4340463,Chris Hardy,90,0,0,0,1,0,0,0,1,0,0,0,16,12.0,18.2,10.0,4.0,1,FALSE,Aston Villa,#670E36
460,10,1,FALSE,TRUE,Tammy,Abraham,Abraham,6,Men Behaving Chadli,4340463,Chris Hardy,83,1,0,0,1,0,0,0,0,0,0,2,28,40.2,10.3,35.0,8.6,8,FALSE,Chelsea,#034694
278,11,1,FALSE,FALSE,Teemu,Pukki,Pukki,14,Men Behaving Chadli,4340463,Chris Hardy,83,0,0,0,5,0,0,0,1,0,0,0,3,2.4,31.1,70.0,10.4,1,FALSE,Norwich,#00a650
48,12,0,FALSE,FALSE,David,Button,Button,4,Men Behaving Chadli,4340463,Chris Hardy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Brighton,#005daa
457,13,0,FALSE,FALSE,Sébastien,Haller,Haller,19,Men Behaving Chadli,4340463,Chris Hardy,90,1,0,0,2,0,0,0,1,0,0,0,21,33.8,3.9,54.0,9.2,5,FALSE,West Ham,#7f0000
287,14,0,FALSE,FALSE,Todd,Cantwell,Cantwell,14,Men Behaving Chadli,4340463,Chris Hardy,79,0,0,0,4,0,0,0,0,0,0,0,15,21.0,37.3,49.0,10.7,2,FALSE,Norwich,#00a650
458,15,0,FALSE,FALSE,Frédéric,Guilbert,Guilbert,2,Men Behaving Chadli,4340463,Chris Hardy,90,0,0,0,1,0,0,0,1,0,0,0,7,16.4,11.9,0.0,2.8,1,FALSE,Aston Villa,#670E36
168,1,1,FALSE,FALSE,Kasper,Schmeichel,Schmeichel,9,Toon Army,5450631,Tom Carnegie,90,0,0,0,2,0,0,0,0,0,6,0,23,50.4,0.0,0.0,5.0,3,FALSE,Leicester,#0053a0
182,2,1,FALSE,FALSE,Trent,Alexander-Arnold,Alexander-Arnold,10,Toon Army,5450631,Tom Carnegie,90,0,0,0,1,0,0,0,0,0,0,1,27,34.2,69.1,8.0,11.1,3,FALSE,Liverpool,#dd0000
331,3,1,FALSE,FALSE,Toby,Alderweireld,Alderweireld,17,Toon Army,5450631,Tom Carnegie,90,0,0,0,3,0,0,0,0,0,0,0,16,29.8,2.0,2.0,3.4,1,FALSE,Spurs,#132257
160,4,1,FALSE,FALSE,Harry,Maguire,Maguire,12,Toon Army,5450631,Tom Carnegie,90,0,0,0,1,0,0,0,0,0,0,0,11,17.4,23.2,31.0,7.2,2,FALSE,Man Utd,#e80909
252,5,1,FALSE,FALSE,Fabian,Schär,Schär,13,Toon Army,5450631,Tom Carnegie,90,0,0,1,0,0,0,0,1,0,0,0,22,24.4,0.2,12.0,3.7,5,FALSE,Newcastle,#000000
21,6,1,FALSE,FALSE,Matteo,Guendouzi,Guendouzi,1,Toon Army,5450631,Tom Carnegie,90,0,0,1,0,0,0,0,0,0,0,0,20,17.8,20.4,14.0,5.2,3,FALSE,Arsenal,#ef0107
191,7,2,TRUE,FALSE,Mohamed,Salah,Salah,10,Toon Army,5450631,Tom Carnegie,90,0,0,0,1,0,0,0,0,0,0,0,5,18.2,37.7,94.0,15.0,2,FALSE,Liverpool,#dd0000
192,8,1,FALSE,FALSE,Sadio,Mané,Mané,10,Toon Army,5450631,Tom Carnegie,90,1,1,0,1,0,0,0,0,0,0,2,35,51.6,16.5,45.0,11.3,12,TRUE,Liverpool,#dd0000
460,9,1,FALSE,FALSE,Tammy,Abraham,Abraham,6,Toon Army,5450631,Tom Carnegie,83,1,0,0,1,0,0,0,0,0,0,2,28,40.2,10.3,35.0,8.6,8,FALSE,Chelsea,#034694
278,10,1,FALSE,TRUE,Teemu,Pukki,Pukki,14,Toon Army,5450631,Tom Carnegie,83,0,0,0,5,0,0,0,1,0,0,0,3,2.4,31.1,70.0,10.4,1,FALSE,Norwich,#00a650
233,11,1,FALSE,FALSE,Marcus,Rashford,Rashford,12,Toon Army,5450631,Tom Carnegie,90,0,0,0,1,0,0,0,0,0,0,0,6,6.2,24.2,2.0,3.2,2,FALSE,Man Utd,#e80909
149,12,0,FALSE,FALSE,Maarten,Stekelenburg,Stekelenburg,8,Toon Army,5450631,Tom Carnegie,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Everton,#0d00e9
463,13,0,FALSE,FALSE,Mason,Mount,Mount,6,Toon Army,5450631,Tom Carnegie,79,1,0,0,1,0,0,0,0,0,0,0,25,36.0,23.4,26.0,8.5,7,FALSE,Chelsea,#034694
447,14,0,FALSE,FALSE,Erik,Pieters,Pieters,5,Toon Army,5450631,Tom Carnegie,54,0,0,0,0,0,0,0,0,0,0,0,5,4.8,14.6,1.0,2.0,1,FALSE,Burnley,#80bfff
