element,position,multiplier,is_captain,is_vice_captain,first_name,second_name,web_name,team,team_name,team_id,team_owner,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,total_points,in_dreamteam,name,color
48,12,0,FALSE,FALSE,David,Button,Button,4,Shawly now!,1546688,Michael Gomes Vieira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Brighton,#005daa
215,13,0,FALSE,FALSE,Kevin,De Bruyne,De Bruyne,11,Shawly now!,1546688,Michael Gomes Vieira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Man City,#97c1e7
164,14,0,FALSE,FALSE,Çaglar,Söyüncü,Söyüncü,9,Shawly now!,1546688,Michael Gomes Vieira,90,0,0,0,2,0,0,0,1,0,0,0,14,21.4,0.4,0.0,2.2,0,FALSE,Leicester,#0053a0
130,15,0,FALSE,FALSE,Connor,Wickham,Wickham,7,Shawly now!,1546688,Michael Gomes Vieira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Crystal Palace,#0a4af5
340,1,1,FALSE,FALSE,Hugo,Lloris,Lloris,17,AFC_REDSHAW,2545729,Adam Redshaw,8,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,FALSE,Spurs,#132257
203,2,1,FALSE,FALSE,Kyle,Walker,Walker,11,AFC_REDSHAW,2545729,Adam Redshaw,45,0,0,0,0,0,0,0,0,0,0,0,10,9.6,3.1,7.0,2.0,1,FALSE,Man City,#97c1e7
182,3,1,FALSE,FALSE,Trent,Alexander-Arnold,Alexander-Arnold,10,AFC_REDSHAW,2545729,Adam Redshaw,90,0,0,0,1,0,0,0,0,0,0,1,27,34.2,69.1,8.0,11.1,3,FALSE,Liverpool,#dd0000
128,4,1,FALSE,FALSE,Martin,Kelly,Kelly,7,AFC_REDSHAW,2545729,Adam Redshaw,90,0,1,0,1,0,0,0,0,0,0,2,27,35.4,10.4,4.0,5.0,7,FALSE,Crystal Palace,#0a4af5
405,5,1,FALSE,FALSE,Willy,Boly,Boly,20,AFC_REDSHAW,2545729,Adam Redshaw,90,0,0,1,0,0,0,0,0,0,0,1,29,36.6,0.3,0.0,3.7,7,FALSE,Wolves,#fdb913
21,6,1,FALSE,FALSE,Matteo,Guendouzi,Guendouzi,1,AFC_REDSHAW,2545729,Adam Redshaw,90,0,0,1,0,0,0,0,0,0,0,0,20,17.8,20.4,14.0,5.2,3,FALSE,Arsenal,#ef0107
171,7,1,FALSE,FALSE,James,Maddison,Maddison,9,AFC_REDSHAW,2545729,Adam Redshaw,85,1,0,0,1,0,0,0,0,0,0,0,26,38.6,14.3,21.0,7.4,7,FALSE,Leicester,#0053a0
192,8,2,TRUE,FALSE,Sadio,Mané,Mané,10,AFC_REDSHAW,2545729,Adam Redshaw,90,1,1,0,1,0,0,0,0,0,0,2,35,51.6,16.5,45.0,11.3,12,TRUE,Liverpool,#dd0000
287,9,1,FALSE,FALSE,Todd,Cantwell,Cantwell,14,AFC_REDSHAW,2545729,Adam Redshaw,79,0,0,0,4,0,0,0,0,0,0,0,15,21.0,37.3,49.0,10.7,2,FALSE,Norwich,#00a650
338,10,1,FALSE,FALSE,Harry,Kane,Kane,17,AFC_REDSHAW,2545729,Adam Redshaw,90,0,0,0,3,0,0,0,0,0,0,0,6,4.6,28.8,12.0,4.5,2,FALSE,Spurs,#132257
460,11,1,FALSE,FALSE,Tammy,Abraham,Abraham,6,AFC_REDSHAW,2545729,Adam Redshaw,83,1,0,0,1,0,0,0,0,0,0,2,28,40.2,10.3,35.0,8.6,8,FALSE,Chelsea,#034694
281,12,0,FALSE,FALSE,Michael,McGovern,McGovern,14,AFC_REDSHAW,2545729,Adam Redshaw,90,0,0,0,5,0,1,0,0,0,7,2,38,63.6,0.0,0.0,6.4,9,FALSE,Norwich,#00a650
122,13,0,FALSE,FALSE,Aaron,Wan-Bissaka,Wan-Bissaka,12,AFC_REDSHAW,2545729,Adam Redshaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Man Utd,#e80909
215,14,0,FALSE,TRUE,Kevin,De Bruyne,De Bruyne,11,AFC_REDSHAW,2545729,Adam Redshaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Man City,#97c1e7
68,15,0,FALSE,FALSE,Joshua,King,King,3,AFC_REDSHAW,2545729,Adam Redshaw,90,0,0,0,1,0,0,0,0,0,0,0,7,10.0,13.0,8.0,3.1,2,FALSE,Bournemouth,#ed1c24
93,1,1,FALSE,FALSE,Nick,Pope,Pope,5,Schär the load,2459277,Matt Reed,90,0,0,1,0,0,0,0,0,0,2,1,25,14.4,0.0,0.0,1.4,7,FALSE,Burnley,#80bfff
141,2,1,FALSE,FALSE,Lucas,Digne,Digne,8,Schär the load,2459277,Matt Reed,90,0,0,0,1,0,0,0,0,0,0,0,14,9.4,26.8,2.0,3.8,2,FALSE,Everton,#0d00e9
529,3,1,FALSE,FALSE,Fikayo,Tomori,Tomori,6,Schär the load,2459277,Matt Reed,90,0,0,0,1,0,0,0,0,0,0,0,8,11.8,0.8,0.0,1.3,2,FALSE,Chelsea,#034694
297,4,1,FALSE,FALSE,John,Lundstram,Lundstram,15,Schär the load,2459277,Matt Reed,90,0,0,1,0,0,0,0,1,0,0,0,20,11.0,27.5,6.0,4.5,5,FALSE,Sheffield Utd,red
287,5,1,FALSE,FALSE,Todd,Cantwell,Cantwell,14,Schär the load,2459277,Matt Reed,79,0,0,0,4,0,0,0,0,0,0,0,15,21.0,37.3,49.0,10.7,2,FALSE,Norwich,#00a650
191,6,1,FALSE,FALSE,Mohamed,Salah,Salah,10,Schär the load,2459277,Matt Reed,90,0,0,0,1,0,0,0,0,0,0,0,5,18.2,37.7,94.0,15.0,2,FALSE,Liverpool,#dd0000
463,7,1,FALSE,FALSE,Mason,Mount,Mount,6,Schär the load,2459277,Matt Reed,79,1,0,0,1,0,0,0,0,0,0,0,25,36.0,23.4,26.0,8.5,7,FALSE,Chelsea,#034694
31,8,1,FALSE,FALSE,John,McGinn,McGinn,2,Schär the load,2459277,Matt Reed,90,0,0,0,1,0,0,0,1,0,0,0,16,12.0,18.2,10.0,4.0,1,FALSE,Aston Villa,#670E36
11,9,2,TRUE,FALSE,Pierre-Emerick,Aubameyang,Aubameyang,1,Schär the load,2459277,Matt Reed,90,0,0,1,0,0,0,0,0,0,0,0,0,1.0,12.8,47.0,6.1,2,FALSE,Arsenal,#ef0107
278,10,1,FALSE,FALSE,Teemu,Pukki,Pukki,14,Schär the load,2459277,Matt Reed,83,0,0,0,5,0,0,0,1,0,0,0,3,2.4,31.1,70.0,10.4,1,FALSE,Norwich,#00a650
460,11,1,FALSE,FALSE,Tammy,Abraham,Abraham,6,Schär the load,2459277,Matt Reed,83,1,0,0,1,0,0,0,0,0,0,2,28,40.2,10.3,35.0,8.6,8,FALSE,Chelsea,#034694
411,12,0,FALSE,FALSE,Rui Pedro,dos Santos Patrício,Patrício,20,Schär the load,2459277,Matt Reed,90,0,0,1,0,0,0,0,0,0,2,0,26,11.6,0.0,0.0,1.2,6,FALSE,Wolves,#fdb913
215,13,0,FALSE,TRUE,Kevin,De Bruyne,De Bruyne,11,Schär the load,2459277,Matt Reed,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Man City,#97c1e7
42,14,0,FALSE,FALSE,Lewis,Dunk,Dunk,4,Schär the load,2459277,Matt Reed,90,0,1,1,0,0,0,0,1,0,0,2,37,38.8,10.6,0.0,4.9,10,TRUE,Brighton,#005daa
123,15,0,FALSE,FALSE,Patrick,van Aanholt,van Aanholt,7,Schär the load,2459277,Matt Reed,90,1,0,0,1,0,0,0,0,0,0,1,26,44.4,24.3,17.0,8.6,9,FALSE,Crystal Palace,#0a4af5
366,1,1,FALSE,FALSE,Ben,Foster,Foster,18,Neville wears Prada,3569399,Arjun Takhar,90,0,0,1,0,0,0,0,0,0,3,3,29,23.6,0.0,0.0,2.4,10,TRUE,Watford,#fbee23
208,2,1,FALSE,FALSE,Nicolás,Otamendi,Otamendi,11,Neville wears Prada,3569399,Arjun Takhar,90,0,0,0,2,0,0,0,0,0,0,0,15,16.0,1.4,8.0,2.5,1,FALSE,Man City,#97c1e7
297,3,1,FALSE,FALSE,John,Lundstram,Lundstram,15,Neville wears Prada,3569399,Arjun Takhar,90,0,0,1,0,0,0,0,1,0,0,0,20,11.0,27.5,6.0,4.5,5,FALSE,Sheffield Utd,red
405,4,1,FALSE,FALSE,Willy,Boly,Boly,20,Neville wears Prada,3569399,Arjun Takhar,90,0,0,1,0,0,0,0,0,0,0,1,29,36.6,0.3,0.0,3.7,7,FALSE,Wolves,#fdb913
182,5,1,FALSE,FALSE,Trent,Alexander-Arnold,Alexander-Arnold,10,Neville wears Prada,3569399,Arjun Takhar,90,0,0,0,1,0,0,0,0,0,0,1,27,34.2,69.1,8.0,11.1,3,FALSE,Liverpool,#dd0000
469,6,1,FALSE,FALSE,Daniel,Ceballos Fernández,Ceballos,1,Neville wears Prada,3569399,Arjun Takhar,74,0,0,1,0,0,0,0,0,0,0,0,17,10.2,41.3,2.0,5.4,3,FALSE,Arsenal,#ef0107
415,7,1,FALSE,FALSE,João Filipe Iria,Santos Moutinho,Moutinho,20,Neville wears Prada,3569399,Arjun Takhar,90,0,0,1,0,0,0,0,1,0,0,0,12,15.6,16.0,0.0,3.2,2,FALSE,Wolves,#fdb913
192,8,1,FALSE,FALSE,Sadio,Mané,Mané,10,Neville wears Prada,3569399,Arjun Takhar,90,1,1,0,1,0,0,0,0,0,0,2,35,51.6,16.5,45.0,11.3,12,TRUE,Liverpool,#dd0000
67,9,1,FALSE,FALSE,Callum,Wilson,Callum Wilson,3,Neville wears Prada,3569399,Arjun Takhar,90,0,0,0,1,0,0,0,0,0,0,0,14,11.6,22.7,17.0,5.1,2,FALSE,Bournemouth,#ed1c24
210,10,2,TRUE,FALSE,Sergio,Agüero,Agüero,11,Neville wears Prada,3569399,Arjun Takhar,90,0,0,0,2,0,0,0,0,0,0,0,7,0.2,12.6,46.0,5.9,2,FALSE,Man City,#97c1e7
90,11,1,FALSE,FALSE,Ashley,Barnes,Barnes,5,Neville wears Prada,3569399,Arjun Takhar,72,0,0,1,0,0,0,0,0,0,0,0,4,2.0,0.1,12.0,1.4,2,FALSE,Burnley,#80bfff
47,12,0,FALSE,FALSE,Mathew,Ryan,Ryan,4,Neville wears Prada,3569399,Arjun Takhar,90,0,0,1,0,0,0,0,0,0,3,0,30,20.2,0.0,0.0,2.0,7,FALSE,Brighton,#005daa
215,13,0,FALSE,TRUE,Kevin,De Bruyne,De Bruyne,11,Neville wears Prada,3569399,Arjun Takhar,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Man City,#97c1e7
420,14,0,FALSE,FALSE,Leander,Dendoncker,Dendoncker,20,Neville wears Prada,3569399,Arjun Takhar,90,0,0,1,0,0,0,0,0,0,0,0,5,7.8,0.9,0.0,0.9,3,FALSE,Wolves,#fdb913
87,15,0,FALSE,FALSE,Charlie,Taylor,Taylor,5,Neville wears Prada,3569399,Arjun Takhar,35,0,0,0,0,0,0,0,0,0,0,0,5,14.0,14.6,2.0,3.1,1,FALSE,Burnley,#80bfff
93,1,1,FALSE,FALSE,Nick,Pope,Pope,5,Emery Little Helps,2780118,Yunus Malik,90,0,0,1,0,0,0,0,0,0,2,1,25,14.4,0.0,0.0,1.4,7,FALSE,Burnley,#80bfff
182,2,1,FALSE,FALSE,Trent,Alexander-Arnold,Alexander-Arnold,10,Emery Little Helps,2780118,Yunus Malik,90,0,0,0,1,0,0,0,0,0,0,1,27,34.2,69.1,8.0,11.1,3,FALSE,Liverpool,#dd0000
297,3,1,FALSE,FALSE,John,Lundstram,Lundstram,15,Emery Little Helps,2780118,Yunus Malik,90,0,0,1,0,0,0,0,1,0,0,0,20,11.0,27.5,6.0,4.5,5,FALSE,Sheffield Utd,red
42,4,1,FALSE,FALSE,Lewis,Dunk,Dunk,4,Emery Little Helps,2780118,Yunus Malik,90,0,1,1,0,0,0,0,1,0,0,2,37,38.8,10.6,0.0,4.9,10,TRUE,Brighton,#005daa
463,5,1,FALSE,FALSE,Mason,Mount,Mount,6,Emery Little Helps,2780118,Yunus Malik,79,1,0,0,1,0,0,0,0,0,0,0,25,36.0,23.4,26.0,8.5,7,FALSE,Chelsea,#034694
191,6,2,TRUE,FALSE,Mohamed,Salah,Salah,10,Emery Little Helps,2780118,Yunus Malik,90,0,0,0,1,0,0,0,0,0,0,0,5,18.2,37.7,94.0,15.0,2,FALSE,Liverpool,#dd0000
217,7,1,FALSE,TRUE,Riyad,Mahrez,Mahrez,11,Emery Little Helps,2780118,Yunus Malik,59,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4.9,22.0,2.6,1,FALSE,Man City,#97c1e7
287,8,1,FALSE,FALSE,Todd,Cantwell,Cantwell,14,Emery Little Helps,2780118,Yunus Malik,79,0,0,0,4,0,0,0,0,0,0,0,15,21.0,37.3,49.0,10.7,2,FALSE,Norwich,#00a650
278,9,1,FALSE,FALSE,Teemu,Pukki,Pukki,14,Emery Little Helps,2780118,Yunus Malik,83,0,0,0,5,0,0,0,1,0,0,0,3,2.4,31.1,70.0,10.4,1,FALSE,Norwich,#00a650
187,10,1,FALSE,FALSE,Roberto,Firmino,Firmino,10,Emery Little Helps,2780118,Yunus Malik,77,0,0,1,0,0,0,0,0,0,0,0,10,4.4,26.5,41.0,7.2,2,FALSE,Liverpool,#dd0000
90,11,1,FALSE,FALSE,Ashley,Barnes,Barnes,5,Emery Little Helps,2780118,Yunus Malik,72,0,0,1,0,0,0,0,0,0,0,0,4,2.0,0.1,12.0,1.4,2,FALSE,Burnley,#80bfff
47,12,0,FALSE,FALSE,Mathew,Ryan,Ryan,4,Emery Little Helps,2780118,Yunus Malik,90,0,0,1,0,0,0,0,0,0,3,0,30,20.2,0.0,0.0,2.0,7,FALSE,Brighton,#005daa
171,13,0,FALSE,FALSE,James,Maddison,Maddison,9,Emery Little Helps,2780118,Yunus Malik,85,1,0,0,1,0,0,0,0,0,0,0,26,38.6,14.3,21.0,7.4,7,FALSE,Leicester,#0053a0
159,14,0,FALSE,FALSE,Ricardo Domingos,Barbosa Pereira,Pereira,9,Emery Little Helps,2780118,Yunus Malik,90,0,0,0,2,0,0,0,0,0,0,0,16,24.6,3.3,0.0,2.8,1,FALSE,Leicester,#0053a0
128,15,0,FALSE,FALSE,Martin,Kelly,Kelly,7,Emery Little Helps,2780118,Yunus Malik,90,0,1,0,1,0,0,0,0,0,0,2,27,35.4,10.4,4.0,5.0,7,FALSE,Crystal Palace,#0a4af5
148,1,1,FALSE,FALSE,Jordan,Pickford,Pickford,8,Real Sosobad,2373199,Chris Adamson,90,0,0,0,1,0,0,0,0,0,2,0,17,20.8,0.0,0.0,2.1,2,FALSE,Everton,#0d00e9
182,2,1,FALSE,FALSE,Trent,Alexander-Arnold,Alexander-Arnold,10,Real Sosobad,2373199,Chris Adamson,90,0,0,0,1,0,0,0,0,0,0,1,27,34.2,69.1,8.0,11.1,3,FALSE,Liverpool,#dd0000
274,3,1,FALSE,FALSE,Maximillian,Aarons,Aarons,14,Real Sosobad,2373199,Chris Adamson,90,0,0,0,5,0,0,0,0,0,0,0,7,0.2,14.0,20.0,3.4,0,FALSE,Norwich,#00a650
42,4,1,FALSE,FALSE,Lewis,Dunk,Dunk,4,Real Sosobad,2373199,Chris Adamson,90,0,1,1,0,0,0,0,1,0,0,2,37,38.8,10.6,0.0,4.9,10,TRUE,Brighton,#005daa
191,5,1,FALSE,TRUE,Mohamed,Salah,Salah,10,Real Sosobad,2373199,Chris Adamson,90,0,0,0,1,0,0,0,0,0,0,0,5,18.2,37.7,94.0,15.0,2,FALSE,Liverpool,#dd0000
463,6,1,FALSE,FALSE,Mason,Mount,Mount,6,Real Sosobad,2373199,Chris Adamson,79,1,0,0,1,0,0,0,0,0,0,0,25,36.0,23.4,26.0,8.5,7,FALSE,Chelsea,#034694
214,7,2,TRUE,FALSE,Raheem,Sterling,Sterling,11,Real Sosobad,2373199,Chris Adamson,90,0,0,0,2,0,0,0,0,0,0,0,11,12.0,18.1,49.0,7.9,2,FALSE,Man City,#97c1e7
283,8,1,FALSE,FALSE,Emiliano,Buendía,Buendía,14,Real Sosobad,2373199,Chris Adamson,90,0,0,0,5,0,0,0,0,0,0,0,11,21.8,38.8,52.0,11.3,2,FALSE,Norwich,#00a650
67,9,1,FALSE,FALSE,Callum,Wilson,Callum Wilson,3,Real Sosobad,2373199,Chris Adamson,90,0,0,0,1,0,0,0,0,0,0,0,14,11.6,22.7,17.0,5.1,2,FALSE,Bournemouth,#ed1c24
278,10,1,FALSE,FALSE,Teemu,Pukki,Pukki,14,Real Sosobad,2373199,Chris Adamson,83,0,0,0,5,0,0,0,1,0,0,0,3,2.4,31.1,70.0,10.4,1,FALSE,Norwich,#00a650
460,11,1,FALSE,FALSE,Tammy,Abraham,Abraham,6,Real Sosobad,2373199,Chris Adamson,83,1,0,0,1,0,0,0,0,0,0,2,28,40.2,10.3,35.0,8.6,8,FALSE,Chelsea,#034694
47,12,0,FALSE,FALSE,Mathew,Ryan,Ryan,4,Real Sosobad,2373199,Chris Adamson,90,0,0,1,0,0,0,0,0,0,3,0,30,20.2,0.0,0.0,2.0,7,FALSE,Brighton,#005daa
271,13,0,FALSE,FALSE,Isaac,Hayden,Hayden,13,Real Sosobad,2373199,Chris Adamson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Newcastle,#000000
59,14,0,FALSE,FALSE,Nathan,Aké,Aké,3,Real Sosobad,2373199,Chris Adamson,90,0,0,0,1,0,0,0,0,0,0,0,19,23.8,10.3,0.0,3.4,2,FALSE,Bournemouth,#ed1c24
309,15,0,FALSE,FALSE,Matt,Targett,Targett,2,Real Sosobad,2373199,Chris Adamson,90,0,1,0,1,0,0,0,0,0,0,0,26,34.6,33.3,2.0,7.0,5,FALSE,Aston Villa,#670E36
93,1,1,FALSE,FALSE,Nick,Pope,Pope,5,Pukki Pies,98713,Tom and Adam Walker,90,0,0,1,0,0,0,0,0,0,2,1,25,14.4,0.0,0.0,1.4,7,FALSE,Burnley,#80bfff
297,2,1,FALSE,FALSE,John,Lundstram,Lundstram,15,Pukki Pies,98713,Tom and Adam Walker,90,0,0,1,0,0,0,0,1,0,0,0,20,11.0,27.5,6.0,4.5,5,FALSE,Sheffield Utd,red
182,3,1,FALSE,FALSE,Trent,Alexander-Arnold,Alexander-Arnold,10,Pukki Pies,98713,Tom and Adam Walker,90,0,0,0,1,0,0,0,0,0,0,1,27,34.2,69.1,8.0,11.1,3,FALSE,Liverpool,#dd0000
529,4,1,FALSE,FALSE,Fikayo,Tomori,Tomori,6,Pukki Pies,98713,Tom and Adam Walker,90,0,0,0,1,0,0,0,0,0,0,0,8,11.8,0.8,0.0,1.3,2,FALSE,Chelsea,#034694
192,5,1,FALSE,FALSE,Sadio,Mané,Mané,10,Pukki Pies,98713,Tom and Adam Walker,90,1,1,0,1,0,0,0,0,0,0,2,35,51.6,16.5,45.0,11.3,12,TRUE,Liverpool,#dd0000
214,6,2,TRUE,FALSE,Raheem,Sterling,Sterling,11,Pukki Pies,98713,Tom and Adam Walker,90,0,0,0,2,0,0,0,0,0,0,0,11,12.0,18.1,49.0,7.9,2,FALSE,Man City,#97c1e7
342,7,1,FALSE,FALSE,Heung-Min,Son,Son,17,Pukki Pies,98713,Tom and Adam Walker,72,0,0,0,3,0,0,0,0,0,0,0,12,8.8,2.4,8.0,1.9,2,FALSE,Spurs,#132257
287,8,1,FALSE,FALSE,Todd,Cantwell,Cantwell,14,Pukki Pies,98713,Tom and Adam Walker,79,0,0,0,4,0,0,0,0,0,0,0,15,21.0,37.3,49.0,10.7,2,FALSE,Norwich,#00a650
234,9,1,FALSE,FALSE,Mason,Greenwood,Greenwood,12,Pukki Pies,98713,Tom and Adam Walker,24,0,0,0,1,0,0,0,0,0,0,0,3,3.2,1.7,17.0,2.2,1,FALSE,Man Utd,#e80909
460,10,1,FALSE,FALSE,Tammy,Abraham,Abraham,6,Pukki Pies,98713,Tom and Adam Walker,83,1,0,0,1,0,0,0,0,0,0,2,28,40.2,10.3,35.0,8.6,8,FALSE,Chelsea,#034694
278,11,1,FALSE,TRUE,Teemu,Pukki,Pukki,14,Pukki Pies,98713,Tom and Adam Walker,83,0,0,0,5,0,0,0,1,0,0,0,3,2.4,31.1,70.0,10.4,1,FALSE,Norwich,#00a650
48,12,0,FALSE,FALSE,David,Button,Button,4,Pukki Pies,98713,Tom and Adam Walker,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Brighton,#005daa
215,13,0,FALSE,FALSE,Kevin,De Bruyne,De Bruyne,11,Pukki Pies,98713,Tom and Adam Walker,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Man City,#97c1e7
164,14,0,FALSE,FALSE,Çaglar,Söyüncü,Söyüncü,9,Pukki Pies,98713,Tom and Adam Walker,90,0,0,0,2,0,0,0,1,0,0,0,14,21.4,0.4,0.0,2.2,0,FALSE,Leicester,#0053a0
65,15,0,FALSE,FALSE,Diego,Rico,Rico,3,Pukki Pies,98713,Tom and Adam Walker,90,0,0,0,1,0,0,0,0,0,0,0,11,17.6,19.2,0.0,3.7,2,FALSE,Bournemouth,#ed1c24
47,1,1,FALSE,FALSE,Mathew,Ryan,Ryan,4,Icardi B,877112,Fatlum Vranovci,90,0,0,1,0,0,0,0,0,0,3,0,30,20.2,0.0,0.0,2.0,7,FALSE,Brighton,#005daa
206,2,1,FALSE,FALSE,Oleksandr,Zinchenko,Zinchenko,11,Icardi B,877112,Fatlum Vranovci,45,0,0,0,2,0,0,0,0,0,0,0,12,16.4,49.0,16.0,8.1,0,FALSE,Man City,#97c1e7
381,3,1,FALSE,FALSE,Issa,Diop,Diop,19,Icardi B,877112,Fatlum Vranovci,90,0,0,0,2,0,0,0,0,0,0,0,11,14.0,1.9,33.0,4.9,1,FALSE,West Ham,#7f0000
183,4,1,FALSE,FALSE,Virgil,van Dijk,van Dijk,10,Icardi B,877112,Fatlum Vranovci,90,0,0,0,1,0,0,0,0,0,0,0,18,17.0,3.4,4.0,2.4,2,FALSE,Liverpool,#dd0000
469,5,1,FALSE,FALSE,Daniel,Ceballos Fernández,Ceballos,1,Icardi B,877112,Fatlum Vranovci,74,0,0,1,0,0,0,0,0,0,0,0,17,10.2,41.3,2.0,5.4,3,FALSE,Arsenal,#ef0107
219,6,1,FALSE,TRUE,David,Silva,David Silva,11,Icardi B,877112,Fatlum Vranovci,74,0,0,1,0,0,0,0,0,0,0,0,0,0.0,17.2,28.0,4.5,3,FALSE,Man City,#97c1e7
192,7,1,FALSE,FALSE,Sadio,Mané,Mané,10,Icardi B,877112,Fatlum Vranovci,90,1,1,0,1,0,0,0,0,0,0,2,35,51.6,16.5,45.0,11.3,12,TRUE,Liverpool,#dd0000
463,8,1,FALSE,FALSE,Mason,Mount,Mount,6,Icardi B,877112,Fatlum Vranovci,79,1,0,0,1,0,0,0,0,0,0,0,25,36.0,23.4,26.0,8.5,7,FALSE,Chelsea,#034694
90,9,1,FALSE,FALSE,Ashley,Barnes,Barnes,5,Icardi B,877112,Fatlum Vranovci,72,0,0,1,0,0,0,0,0,0,0,0,4,2.0,0.1,12.0,1.4,2,FALSE,Burnley,#80bfff
11,10,2,TRUE,FALSE,Pierre-Emerick,Aubameyang,Aubameyang,1,Icardi B,877112,Fatlum Vranovci,90,0,0,1,0,0,0,0,0,0,0,0,0,1.0,12.8,47.0,6.1,2,FALSE,Arsenal,#ef0107
460,11,1,FALSE,FALSE,Tammy,Abraham,Abraham,6,Icardi B,877112,Fatlum Vranovci,83,1,0,0,1,0,0,0,0,0,0,2,28,40.2,10.3,35.0,8.6,8,FALSE,Chelsea,#034694
48,12,0,FALSE,FALSE,David,Button,Button,4,Icardi B,877112,Fatlum Vranovci,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Brighton,#005daa
128,13,0,FALSE,FALSE,Martin,Kelly,Kelly,7,Icardi B,877112,Fatlum Vranovci,90,0,1,0,1,0,0,0,0,0,0,2,27,35.4,10.4,4.0,5.0,7,FALSE,Crystal Palace,#0a4af5
164,14,0,FALSE,FALSE,Çaglar,Söyüncü,Söyüncü,9,Icardi B,877112,Fatlum Vranovci,90,0,0,0,2,0,0,0,1,0,0,0,14,21.4,0.4,0.0,2.2,0,FALSE,Leicester,#0053a0
